https://www.youtube.com/watch?v=_IItMN8fbAU,Frontliner & Radical Redemption,Frontliner & Radical Redemption
https://www.youtube.com/watch?v=VbbPGetrt1k,Frontliner,Symbols
https://www.youtube.com/watch?v=9MPCl3bkazk,A-Wak,System Activated
https://www.youtube.com/watch?v=_EbkFflnnac,Frontliner,On The Rise
https://www.youtube.com/watch?v=F2Heq7fr2AM,Noisecontrollers,Astral
https://www.youtube.com/watch?v=LhXKYdY9alA,Activator,Crystal
https://www.youtube.com/watch?v=Iu2l9gHctik,D-Clear,Midnight Skies
https://www.youtube.com/watch?v=yDH8hxTC6jY,Dozer,Church Of The Darkside
https://www.youtube.com/watch?v=h_fVIwST20o,Showtek,Black 2008
https://www.youtube.com/watch?v=PJXlxyTs58A,Donkey Rollers,Atrocity
https://www.youtube.com/watch?v=jrpNjgj0uyo,Wasted Penguinz,Anxiety
https://www.youtube.com/watch?v=oEmmd9yeFgw,DJ Thera,It's A Fine Day
https://www.youtube.com/watch?v=alXyzDNrivE,D-Block & S-Te-Fan,Shiverz
https://www.youtube.com/watch?v=a7uToulRNeQ,Headhunterz,The Sacrifice
https://www.youtube.com/watch?v=d9AKbaeecKI,ANDY SVGE,Gravity
https://www.youtube.com/watch?v=eGSLZtlRMoE,D-Block & S-Te-Fan,Part Of The Hard
https://www.youtube.com/watch?v=BsuWcWWxulA,Crypsis,Chaser
https://www.youtube.com/watch?v=oH17NZQVjcs,Omegatypez & The Vision,Calling
https://www.youtube.com/watch?v=ZLP-fQZoxUM,A-Lusion & Scope DJ,Between Worlds
https://www.youtube.com/watch?v=uzMjWpNvykk,Headhunterz,Power Of Music
https://www.youtube.com/watch?v=3X-9OH95tFo,B-Front & Phuture Noize,The Paradox
https://www.youtube.com/watch?v=Y0nzdPtSVMU,Gostosa,Sutra
https://www.youtube.com/watch?v=mwbK4RjiwUw,Frontliner,Dream Dust
https://www.youtube.com/watch?v=Q5cR4yxThy8,Activator,Winter Song
https://www.youtube.com/watch?v=C9u25gEePy8,Brennan Heart,LSD
https://www.youtube.com/watch?v=drMJ9l8g3IA,Prefix & Destiny,Just A Memory
https://www.youtube.com/watch?v=z5U_uPBR-qU,Vazard,Epilogue
https://www.youtube.com/watch?v=EXlK5PYzzYo,Crypsis,Strike
https://www.youtube.com/watch?v=DWuAANXukbg,Scope DJ,Lockdown
https://www.youtube.com/watch?v=_l4HOTWUPMk,A-Lusion,Veritas
https://www.youtube.com/watch?v=O_B6-V6gSFs,Bulldozer Project & The Beholder & Zany,Arise
https://www.youtube.com/watch?v=g0kEO0Pc5RQ,Bioweapon,Move Your Body
https://www.youtube.com/watch?v=k8qgeGON_zM,Brennan Heart,We Come And We Go
https://www.youtube.com/watch?v=a7tNRq8ac3c,The Prophet,One Moment
https://www.youtube.com/watch?v=xxIFu5TuFYI,Headhunterz,Megasound
https://www.youtube.com/watch?v=DRwH4yeBgP8,Project One,The Art Of Creation
https://www.youtube.com/watch?v=JWazFQkbzuM,Star Driver,5 Centimeters Per Second
https://www.youtube.com/watch?v=RLxAvZNsJQI,Wildstylez,Push That Feeling
https://www.youtube.com/watch?v=W6Cxp5n26hk,D-Block & S-Te-Fan,Ride With Uz
https://www.youtube.com/watch?v=RuXf3THDDGQ,Delete,Syndrome
https://www.youtube.com/watch?v=7wh944ElI9s,Phuture Noize & Josh & Wesz,Liberal
https://www.youtube.com/watch?v=-YItIlDOkPE,Frontliner,Sunblast
https://www.youtube.com/watch?v=xAkI4cwx8BA,B-Front & Frontliner,Magic
https://www.youtube.com/watch?v=TWYcSBHfPTQ,Ran-D,Living For The Moment
https://www.youtube.com/watch?v=3If-OgtTj-Y,Crypsis,Tuatara
https://www.youtube.com/watch?v=eCITPyHDvWg,D-Block & S-Te-Fan,Nature Of Our Mind
https://www.youtube.com/watch?v=mE8CWpIVJko,Frontliner,The First Cut
https://www.youtube.com/watch?v=X_cBR05gPgQ,Wildstylez,A Complex Situation
https://www.youtube.com/watch?v=U4xJoUCcOJE,Adaro & B-Front,Touch A Star
https://www.youtube.com/watch?v=mv25uBmiQ_A,The Pitcher,Music To Keep Me Alive
https://www.youtube.com/watch?v=3kRAGEwhqHc,Phuture Noize,Shallow Waters
https://www.youtube.com/watch?v=Z40Z4ofhIZY,D-Block & S-Te-Fan,Music Made Addict
https://www.youtube.com/watch?v=qkO8MWaoTc8,Noisecontrollers & Toneshifterz,Jaydee
https://www.youtube.com/watch?v=hPQ5kkqqyYw,Max Enforcer,Gold
https://www.youtube.com/watch?v=uNWWV4mbv3Q,Noisecontrollers,Attack Again
https://www.youtube.com/watch?v=TnwwE33mDSo,Tatanka,Tokyo
https://www.youtube.com/watch?v=dzy1xsbwv3o,2 Best Enemies & Technoboy,Les Drums
https://www.youtube.com/watch?v=pIcQ0nw4_PY,The Pitcher,Karma
https://www.youtube.com/watch?v=H7re3qenuv8,MYST,Before You Go
https://www.youtube.com/watch?v=riLf33po09Q,The Hose,The Pressure
https://www.youtube.com/watch?v=N5i-_ucll7s,B-Front,Mysterias
https://www.youtube.com/watch?v=h4WANySNeTE,Noisecontrollers,Destroyer Of Worlds
https://www.youtube.com/watch?v=m9EgjZ0HF3A,SMD,Just Like You
https://www.youtube.com/watch?v=QYHFTkd-pxk,Crypsis & Kold Konexion,Sonic Sabotage
https://www.youtube.com/watch?v=2E6lf40xlKY,Abject,In Our Memories
https://www.youtube.com/watch?v=e4undDyS_18,Josh & Wesz,Like Thiz
https://www.youtube.com/watch?v=Z_1WvR6BXhg,Blademasterz,One Blade
https://www.youtube.com/watch?v=f4-Dc7xDUP4,Wasted Penguinz,Melancholia
https://www.youtube.com/watch?v=KLkxEMD-tyo,Showtek,We Speak Music
https://www.youtube.com/watch?v=qsHN9XuN70k,Donkey Rollers,Silver Bullet
https://www.youtube.com/watch?v=27CARGooNJg,Technoboy,Ti Sento
https://www.youtube.com/watch?v=6BaysTL48SQ,Southstylers,Pounding Senses
https://www.youtube.com/watch?v=IHNZEL6J3_4,Vazard,Zimmersion
https://www.youtube.com/watch?v=CCbD9_G_jdM,Alphaverb,Realization Of A Dream
https://www.youtube.com/watch?v=c7az2YQXvZY,Headhunterz,Psychedelic
https://www.youtube.com/watch?v=Fk-PfBrpL-s,Crypsis & Sasha F,Get Hit
https://www.youtube.com/watch?v=Qzepxh7qjfI,Davide Sonar,Natural
https://www.youtube.com/watch?v=MIhYwMcWDBM,Josh & Wesz,Autumn Green
https://www.youtube.com/watch?v=OD7SlWxZrUI,Dutch Master,Recalled To Life
